"Alcazar de San Juan","Motilla del Palancar",151,84,A-43
"Alcazar de San Juan",Munera,84,60,"CM-42 y CM-400"
"Alcazar de San Juan",Nambroca,89,51,CM-42
"Alcazar de San Juan","La Nava de Ricomalillo ",217,140,CM-42
"Alcazar de San Juan",Navahermosa,145,89,"CM-42 y CM-401"
"Alcazar de San Juan",Navalcan,217,127,CM-42
"Alcazar de San Juan","Los Navalmorales ",166,108,"CM-42 y CM-401"
"Alcazar de San Juan","Los Navalucillos ",170,112,"CM-42 y CM-401"
"Alcazar de San Juan",Navamorcuende,203,120,CM-42
"Alcazar de San Juan",Nerpio,312,207,A-30
"Alcazar de San Juan",Noblejas,94,57,"CM-42 y A-4"
"Alcazar de San Juan",Noez,119,72,CM-42
"Alcazar de San Juan",Nombela,164,102,CM-42
"Alcazar de San Juan",Noves,136,79,CM-42
"Alcazar de San Juan","Numancia de la Sagra",131,73,"CM-42 y A-42"
"Alcazar de San Juan","Ocaña",91,54,"CM-42 y A-4"
"Alcazar de San Juan","Olias del Rey",110,63,CM-42
"Alcazar de San Juan",Ontigola,102,61,"CM-42 y A-4"
"Alcazar de San Juan",Ontur,226,126,A-43
"Alcazar de San Juan",Orgaz,77,46,CM-42
"Alcazar de San Juan",Oropesa,220,121,"CM-42 y A-5"
"Alcazar de San Juan","Ossa de Montiel",73,53,"CM-42 y CM-400"
"Alcazar de San Juan","Palomares del Campo",101,77,CM-310
"Alcazar de San Juan",Palomeque,135,80,CM-42
"Alcazar de San Juan",Pantoja,136,79,"CM-42 y A-42"
"Alcazar de San Juan","Parque de las Castillas",196,123,A-4
"Alcazar de San Juan",Parrillas,215,122,CM-42
"Alcazar de San Juan",Pastrana,148,116,"CM-310 y CM-200"
"Alcazar de San Juan","El Pedernoso ",50,42,N-420
"Alcazar de San Juan","Pedro Muñoz",28,27,N-420
"Alcazar de San Juan","Las Pedroñeras ",58,47,"N-420 y N-301"
"Alcazar de San Juan","Las Perdices ",107,62,CM-42
"Alcazar de San Juan",Petrola,192,105,"A-43 y A-31"
"Alcazar de San Juan","Peñas de San Pedro",143,98,"CM-400 y CM-313"
"Alcazar de San Juan",Picon,112,82,"CM-420 y A-43"
"Alcazar de San Juan",Piedrabuena,125,85,"CM-420 y A-43"
"Alcazar de San Juan",Pioz,155,124,CM-310
"Alcazar de San Juan",Poblete,104,67,"CM-420 y A-43"
"Alcazar de San Juan",Polan,111,66,CM-42
"Alcazar de San Juan","Portillo de Toledo",132,83,CM-42
"Alcazar de San Juan",Porzuna,106,83,"CM-4120 y CM-4114"
"Alcazar de San Juan","Poveda de la Sierra",215,171,CM-310
"Alcazar de San Juan","Pozo Cañada",185,98,"A-43 y A-31"
"Alcazar de San Juan","Pozo de Guadalajara",200,119,A-4
"Alcazar de San Juan","Pozo de la Serna",81,61,CM-3107
"Alcazar de San Juan",Pozo-Lorente,192,109,A-43
"Alcazar de San Juan",Pozohondo,150,102,"CM-400 y CM-313"
"Alcazar de San Juan",Pozuelo,129,86,"CM-400 y CM-313"
"Alcazar de San Juan","Pozuelo de Calatrava",94,68,CM-420
"Alcazar de San Juan","Los Pozuelos de Calatrava ",126,84,"CM-420 y A-43"
"Alcazar de San Juan",Priego,167,125,CM-310
"Alcazar de San Juan","El Provencio ",70,56,"N-420 y N-301"
"Alcazar de San Juan","La Puebla de Almoradiel ",31,30,CM-310
"Alcazar de San Juan","Puebla de Don Rodrigo",173,121,N-430
"Alcazar de San Juan","La Puebla de Montalban ",133,81,CM-42
"Alcazar de San Juan","Puebla del Principe",114,88,"CM-3107 y CM-3127"
"Alcazar de San Juan","La Pueblanueva ",167,103,"CM-42 y CM-4000"
"Alcazar de San Juan","El Puente del Arzobispo ",225,129,"CM-42 y A-5"
"Alcazar de San Juan","Puerto Lapice",31,24,"CM-42 y CM-420"
"Alcazar de San Juan",Pulgar,107,69,CM-42
"Alcazar de San Juan",Quer,200,117,A-4
"Alcazar de San Juan",Quero,16,17,CM-3012
"Alcazar de San Juan","Quintanar de la Orden",30,30,CM-310
"Alcazar de San Juan","Quintanar del Rey",151,92,"A-43 y N-310"
"Alcazar de San Juan",Quismondo,149,85,CM-42
"Alcazar de San Juan","El Real de San Vicente ",180,108,CM-42
"Alcazar de San Juan",Recas,124,73,CM-42
"Alcazar de San Juan","Retuerta del Bullaque",119,86,"CM-42 y CM-4017"
"Alcazar de San Juan",Rielves,124,71,CM-42
"Alcazar de San Juan",Riopar,167,129,CM-400
"Alcazar de San Juan",Robledo,119,86,"CM-400 y CM-3133"
"Alcazar de San Juan","El Robledo ",121,96,CM-4120
"Alcazar de San Juan","La Roda ",122,69,"CM-42 y A-43"
"Alcazar de San Juan","El Romeral ",66,42,"CM-42 y A-4"
"Alcazar de San Juan",Ruidera,69,58,"CM-42 y CM-3115"
"Alcazar de San Juan",Sacedon,155,119,CM-310
"Alcazar de San Juan",Saceruela,168,108,CM-420
"Alcazar de San Juan",Saelices,80,62,CM-310
"Alcazar de San Juan","El Salobral ",152,102,CM-3121
"Alcazar de San Juan","San Benito",222,151,CM-4202
"Alcazar de San Juan","San Carlos del Valle",73,54,CM-3107
"Alcazar de San Juan","San Clemente",97,56,"CM-42 y A-43"
"Alcazar de San Juan","San Lorenzo de Calatrava",144,103,"CM-3107 y A-4"
"Alcazar de San Juan","San Lorenzo de la Parrilla",111,82,N-420
"Alcazar de San Juan","San Martin de Montalban",139,85,CM-42
"Alcazar de San Juan","San Martin de Pusa",166,102,CM-42
"Alcazar de San Juan","San Pablo de los Montes",128,87,CM-42
"Alcazar de San Juan","San Pedro",121,83,"CM-400 y CM-313"
"Alcazar de San Juan","San Roman de los Montes",186,104,CM-42
"Alcazar de San Juan","Santa Ana",143,91,CM-3121
"Alcazar de San Juan","Santa Cruz de Mudela",95,63,"CM-3107 y A-4"
"Alcazar de San Juan","Santa Cruz de la Zarza",80,66,"CM-310 y N-301"
"Alcazar de San Juan","Santa Cruz del Retamar",145,86,CM-42
"Alcazar de San Juan","Santa Olalla",147,85,CM-42
"Alcazar de San Juan","Santo Domingo-Caudilla",136,77,CM-42
"Alcazar de San Juan","Seseña",121,72,A-4
"Alcazar de San Juan","Seseña Nuevo",118,68,A-4
"Alcazar de San Juan","El Señorio de Illescas ",137,78,"CM-42 y A-42"
"Alcazar de San Juan","Señorio de Muriel",258,160,A-4
"Alcazar de San Juan",Siguenza,276,160,"A-4 y A-2"
"Alcazar de San Juan",Sisante,114,65,"CM-42 y A-43"
"Alcazar de San Juan",Socovos,261,152,A-30
"Alcazar de San Juan",Socuellamos,56,38,"CM-42 y CM-3102"
"Alcazar de San Juan","La Solana ",63,50,CM-3107
"Alcazar de San Juan",Sonseca,89,54,CM-42
"Alcazar de San Juan","Talavera de la Reina",182,108,CM-42
"Alcazar de San Juan","Talavera la Nueva",197,111,"CM-42 y A-5"
"Alcazar de San Juan",Tarancon,90,73,"CM-310 y CM-200"
"Alcazar de San Juan","Tarazona de la Mancha",147,85,A-43
"Alcazar de San Juan",Tazona,269,158,A-30
"Alcazar de San Juan",Tembleque,61,38,"CM-42 y A-4"
"Alcazar de San Juan",Tendilla,229,133,A-4
"Alcazar de San Juan",Terrinches,121,91,"CM-3107 y CM-3127"
"Alcazar de San Juan",Tobarra,211,115,A-43
"Alcazar de San Juan","El Toboso ",29,28,CM-310
"Alcazar de San Juan",Toledo,103,59,CM-42
"Alcazar de San Juan",Tomelloso,33,25,CM-42
"Alcazar de San Juan",Torija,223,127,A-4
"Alcazar de San Juan","El Torno ",131,94,"CM-42 y CM-4017"
"Alcazar de San Juan","Torralba de Calatrava",81,57,CM-420
"Alcazar de San Juan","Torre de Esteban Hambran",103,59,CM-42
"Alcazar de San Juan","Torre de Juan Abad",112,83,"CM-3107 y CM-3127"
"Alcazar de San Juan","Torrejon del Rey",196,118,A-4
"Alcazar de San Juan",Torrenueva,94,68,"CM-3107 y A-4"
"Alcazar de San Juan",Torrijos,131,75,CM-42
"Alcazar de San Juan","Tortola de Henares",219,123,A-4
"Alcazar de San Juan",Totanes,115,75,CM-42
"Alcazar de San Juan",Trijueque,227,130,"A-4 y A-2"
"Alcazar de San Juan",Trillo,199,155,CM-310
"Alcazar de San Juan",Turleque,55,38,"CM-42 y TO-3059"
"Alcazar de San Juan",Uceda,222,138,A-4
"Alcazar de San Juan",Ugena,141,83,"CM-42 y A-42"
"Alcazar de San Juan",Urda,54,37,CM-42
"Alcazar de San Juan",Valdeganga,182,102,A-43
"Alcazar de San Juan","Valenzuela de Calatrava",94,70,"CM-3107 y CM-4124"
"Alcazar de San Juan","Valera de Abajo",125,93,N-420
"Alcazar de San Juan",Valmojado,151,90,CM-42
"Alcazar de San Juan",Valverde,109,74,"CM-420 y A-43"
"Alcazar de San Juan","Valverde de Jucar",117,87,N-420
"Alcazar de San Juan",Velada,199,111,"CM-42 y A-5"
"Alcazar de San Juan","Ventas Con Peña Aguilera",116,76,CM-42
"Alcazar de San Juan","Las Ventas de Retamosa ",140,88,CM-42
"Alcazar de San Juan","La Villa de Don Fadrique ",28,28,"CM-3012 y Camino de Quero a la Villa de Don Fadrique"
"Alcazar de San Juan","Villacañas",37,35,"CM-400 y TO-3077"
"Alcazar de San Juan","Villaescusa de Haro",62,49,N-420
"Alcazar de San Juan","Villafranca de los",14,15,CM-400
"Alcazar de San Juan","Villagarcia del Llano",157,92,A-43
"Alcazar de San Juan",Villahermosa,107,77,"CM-3107 y CM-3127"
"Alcazar de San Juan","Villalba de la Sierra",171,116,"CM-310 y A-40"
"Alcazar de San Juan","Villalgordo del Júcar",134,76,"CM-42 y A-43"
"Alcazar de San Juan",Villalpardo,181,96,"A-43 y A-3"
"Alcazar de San Juan","Villaluenga de la Sagra",124,72,CM-42
"Alcazar de San Juan",Villamalea,197,108,"A-43 y A-3"
"Alcazar de San Juan",Villamanrique,119,89,CM-3107
"Alcazar de San Juan","Villamayor de Calatrava",127,83,"CM-420 y A-43"
"Alcazar de San Juan","Villamayor de Santiago",53,44,CM-310
"Alcazar de San Juan","Villamiel de Toledo",120,72,CM-42
"Alcazar de San Juan",Villaminaya,78,46,CM-42
"Alcazar de San Juan",Villamuelas,91,57,CM-42
"Alcazar de San Juan","Villanueva de Alcardete",41,36,CM-310
"Alcazar de San Juan","Villanueva de Bogas",81,53,"CM-42 y A-4"
"Alcazar de San Juan","Villanueva de la Fuente",125,91,"CM-3107 y CM-412"
"Alcazar de San Juan","Villanueva de la Jara",137,81,"A-43 y N-310"
"Alcazar de San Juan","Villanueva de la Torre",199,116,A-4
"Alcazar de San Juan",Villapalacios,148,107,CM-400
"Alcazar de San Juan","Villar de Olalla",142,104,N-420
"Alcazar de San Juan","Villares del Saz",107,77,CM-310
"Alcazar de San Juan",Villarrobledo,75,47,"CM-42 y A-43"
"Alcazar de San Juan","Villarrubia de Santiago",102,60,"CM-42 y A-4"
"Alcazar de San Juan","Villarrubia de los Ojos",49,42,"CM-42, CM-420 y CM-4120"
